label,text_split,neg_or_pos
赔付 & 领取规则,"周进行血液透析或每天进行腹膜透析。

73. 急性重症肝炎：指由于肝炎病毒感染引发肝脏组织弥漫性坏死，导致急性肝功能衰竭，并通过血清学或病毒学检查证实，需满足以下条件：（1）重度黄疸或迅速加重的黄疸；（2）肝性脑病；（3）影像学检查显示肝脏体积急剧萎缩；（4）肝功能指标持续恶化。

74. 严重慢性",0
基础产品销售信息,"肝衰竭：由于慢性肝脏疾病致使的肝衰竭，须同时满足以下条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾肿大伴随脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用所致的肝衰竭不在保障范围内。

75. 重型再生障碍性贫血：由骨髓造血功能的慢性持续性衰竭引起的贫血、中性粒细胞减少及血小板减少",0
退保条款,"，须符合以下条件：（1）骨髓穿刺或活检结果支持诊断，骨髓细胞增生程度低于正常的25%；如为25%至49%，则剩余造血细胞应少于30%；（2）外周血象需满足以下三项中的两项：①中性粒细胞绝对值低于0.5×10^9/L；②网织红细胞计数低于20×10^9/L；③血小板绝对值低于20×10^9/L。

7",0
退保条款,"6. 严重慢性呼吸衰竭：因慢性呼吸系统疾病所导致的永久性不可逆呼吸衰竭，经积极治疗180天后需满足以下条件：（1）静息时感到呼吸困难；（2）第一秒用力呼气容积（FEV1）占预计值的百分比低于30%；（3）在静息状态下空气条件下动脉血氧分压（PaO2）低于50mmHg。

77. 严重克罗恩病：一种慢",0
保障相关时间,"性肉芽肿性肠炎，具有特征性的克罗恩病（Crohn病）病理组织学变化，需根据组织病理学特点确诊，并已造成瘘管形成伴随肠梗阻或肠穿孔。

78. 严重溃疡性结肠炎：伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变涉及全结肠，表现为严重的血便和系统性症状，需基于组织病理学特点确诊，并已实施结肠切除或回肠",0
基础产品销售信息,"造瘘术。

79. 严重系统性红斑狼疮性肾病：系统性红斑狼疮是一种多因素引起的自身免疫性疾病，累及多个系统，其特征为自身抗体反应多种自身抗原。此疾病多见于育龄女性。本合同所指的系统性红斑狼疮仅限于影响肾脏的情况（需经肾脏活检确认，符合WHO定义的Ⅲ型至Ⅴ型狼疮性肾炎），其他类型如盘状狼疮或仅累及血液",0
赔付 & 领取规则,及关节的狼疮不在保障范围内。此病必须由免疫和风湿科专家确诊。,0
附加条款,"1. 重大器官移植术：指因特定器官功能衰竭而进行的移植手术，包括但不限于肾脏、肝脏、心脏、肺脏以及小肠的异体移植，或是造血干细胞的移植手术。

2. 造血干细胞移植术：针对因造血功能受损或造血系统恶性肿瘤所需进行的干细胞移植手术，其中包括骨髓造血干细胞、外周血造血干细胞及脐血造血干细胞的移植。

3",0
保障责任,". 严重慢性肾衰竭：指双肾功能出现不可逆性衰竭，依据肾脏病预后质量倡议（K/DOQI）制定的相关标准，已达到慢性肾脏病的第5期，并且在确诊后进行了至少90天的规律性透析治疗。规律性透析包括每周血液透析或每日腹膜透析。

4. 急性重症肝炎：由肝炎病毒感染引发的肝脏组织广泛坏死，导致急性肝功能衰竭的状",0
投保条款,"况，经血清学或病毒学检查确诊。必须满足以下所有条件：（1）严重黄疸或黄疸迅速加重；（2）存在肝性脑病；（3）影像学检查显示肝脏体积急剧缩小；（4）肝功能指标持续恶化。

5. 严重慢性肝衰竭：由于慢性肝病引起的肝衰竭，需符合以下全部条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾肿",0
附加条款,"大伴随脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用造成的肝衰竭不在保障范围内。

6. 重型再生障碍性贫血：由于骨髓造血功能的长期衰竭，导致贫血、中性粒细胞减少和血小板减少，需符合下列所有条件：（1）骨髓穿刺或活检显示骨髓细胞增生程度低于正常的25%；若在25%至50%之间，则需确保残存的造血细胞",0
投保条款,"少于30%；（2）周边血象需符合以下三项条件中的两项：①中性粒细胞绝对值低于0.5×10^9/L；②网织红细胞计数低于20×10^9/L；③血小板绝对值低于20×10^9/L。

7. 严重慢性呼吸衰竭：因慢性呼吸系统疾病导致的永久性不可逆性呼吸衰竭，经过积极治疗180天后若满足以下所有条件则可确诊",0
保障相关时间,"：（1）静息时有明显呼吸困难；（2）第一秒用力呼气容积（FEV1）占预计值的比例低于30%；（3）在静息状态与空气接触下，动脉血氧分压（PaO2）低于50mmHg。

8. 严重克罗恩病：一种慢性肉芽肿性肠炎，需要通过组织病理学特点进行诊断，并已造成瘘管形成及肠梗阻或肠穿孔。

9. 严重溃疡性结肠",0
投保条款,"炎：伴随致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变已经波及全结肠，表现为严重血便和系统性症状体征，须根据组织病理学特征确诊，且需实施过结肠切除或回肠造瘘术。

10. 严重系统性红斑狼疮性肾病：本合同所指的系统性红斑狼疮仅限于影响肾脏的类型（经肾脏活检确认，符合世界卫生组织定义的Ⅲ型至Ⅴ型狼疮性",0
基础产品销售信息,肾炎）。其他类型如盘状狼疮或仅影响血液及关节的狼疮不在保障范围内。该病必须由免疫及风湿专科医生确诊。,0
基础产品销售信息,"Ⅰ型（微小病变型）：在显微镜下观察结果为阴性，尿液检查显示正常。  
Ⅱ型（系膜病变型）：出现中度蛋白尿，偶尔可见尿沉渣的变化。  
Ⅲ型（局灶及节段增生型）：伴随蛋白尿，尿沉渣发生改变。  
Ⅳ型（弥漫增生型）：表现为急性肾炎，伴有尿沉渣的变化及/或肾病综合征的症状。  
Ⅴ型（膜型）：可能表现为",0
保障责任,"肾病综合征或重度蛋白尿。

对于严重肾髓质囊性病的诊断，需同时满足以下条件：
1. 肾髓质存在囊肿、肾小管萎缩及间质纤维化等病理改变；
2. 存在肾功能衰竭；
3. 诊断须通过肾组织活检确认。
我们对此类疾病的保障责任不受合同中关于“遗传性疾病、先天性畸形、变形或染色体异常”的限制。

严重弥漫性系",0
保障相关时间,"统性硬皮病是一种全身性的胶原血管性疾病，能够引发皮肤、血管及内脏器官的进行性纤维化。确诊需通过活检及血清学检查，并且必须符合以下至少一项条件：
1. 肺部：肺部病变进一步发展为肺间质纤维化和肺动脉高压；
2. 心脏：心功能受损达到美国纽约心脏病学会心功能状态分级中的Ⅳ级；
3. 肾脏：双肾功能慢性不",0
保障责任,"可逆衰竭，已达到尿毒症阶段。
下列情况不在保障范围内：
1. 局限性硬皮病（如带状硬皮病或斑状损害）；
2. 嗜酸性筋膜炎；
3. CREST综合征。

严重肝豆状核变性是一种可能危及生命的铜代谢障碍，特征为因铜沉积导致的渐进性肝功能损害及/或神经功能恶化。该病必须由专科医生通过肝脏活组织检查结果确",0
赔付 & 领取规则,"诊，并需要配合螯合剂治疗持续至少6个月。对于此病的保障责任同样不受合同中有关“遗传性疾病、先天性畸形、变形或染色体异常”的限制。

严重自身免疫性肝炎是一种原因不明的慢性肝脏坏死性炎性疾病，其过程中机体免疫机制被破坏，产生针对肝脏自身抗原的抗体，导致肝细胞炎症与坏死，并可能发展为肝硬化。必须具备以下",0
责任免除,"所有条件：
1. 高γ球蛋白血症；
2. 血液中存在高水平的自身免疫抗体，如ANA（抗核抗体）、SMA（抗平滑肌抗体）、抗LKM1抗体或抗-SLA/LP抗体；
3. 肝脏活检证实为免疫性肝炎；
4. 临床上出现腹水、食道静脉曲张和脾肿大等肝硬化表现。

急性坏死性胰腺炎是指被保险人因急性出血坏死性胰",0
投保条款,"腺炎而接受外科开腹手术，以进行坏死组织的清除或胰腺切除。因饮酒所致的急性出血坏死性胰腺炎或通过腹腔镜手术进行的治疗不在保障范围内。

艾迪森氏病是由于自身免疫功能紊乱导致肾上腺组织逐渐受损，患者需要长期接受糖皮质激素及肾上腺皮质激素替代疗法。该病须由内分泌专科医生确诊，并需提供以下报告作为证据：
1",0
退保条款,". 促肾上腺皮质激素（ACTH）刺激试验结果；
2. 胰岛素低血糖反应测试结果；
3. 血浆促肾上腺皮质激素（ACTH）水平检测；
4. 血浆肾素活性（PRA）测定结果。",0
投保条款,"Ⅰ型（微小病变型）：此类型在镜下检查中呈现阴性，尿液分析结果正常；
Ⅱ型（系膜病变型）：表现为中度蛋白尿，偶尔伴有尿沉渣的改变；
Ⅲ型（局灶及节段增生型）：出现蛋白尿以及明显的尿沉渣改变；
Ⅳ型（弥漫增生型）：该类型通常伴随急性肾炎，并可见尿沉渣改变及/或肾病综合征的表现；
Ⅴ型（膜型）：特点为肾病",0
基础产品销售信息,"综合征或显著的重度蛋白尿。

80. 严重肾髓质囊性疾病的诊断需同时满足以下条件：
囊性病的定义为： （1）肾髓质内存在囊肿、肾小管萎缩及间质纤维化等病理变化；
（2）肾功能出现衰竭；
（3）确诊需依赖于肾组织活检结果。
本公司将对此类疾病承担责任，不受本合同中关于“遗传性疾病、先天性畸形、变形或染",0
